"Date","Price","Open","High","Low","Vol.","Change %"
"11/04/2022","85.20","85.16","87.03","82.85","4.33M","9.02%"
"11/03/2022","78.15","76.18","80.09","75.75","2.92M","0.03%"
"11/02/2022","78.13","80.27","81.25","77.84","4.34M","-0.13%"
"11/01/2022","78.23","81.72","82.63","78.13","4.37M","2.17%"
"10/31/2022","76.57","77.50","78.42","76.06","4.30M","-2.51%"
"10/28/2022","78.54","79.34","79.45","77.05","4.61M","-2.98%"
"10/27/2022","80.95","81.81","84.05","80.88","3.72M","-3.85%"
"10/26/2022","84.19","81.32","86.56","80.58","5.27M","3.67%"
"10/25/2022","81.21","82.46","83.87","80.42","5.84M","1.83%"
"10/24/2022","79.75","78.68","80.23","73.58","16.01M","-12.58%"
"10/21/2022","91.23","91.01","92.05","88.21","5.43M","-2.29%"
"10/20/2022","93.37","93.50","97.68","91.94","5.07M","0.11%"
"10/19/2022","93.27","99.00","100.80","91.80","6.38M","-8.82%"
"10/18/2022","102.29","104.41","106.19","100.41","2.26M","0.42%"
"10/17/2022","101.86","101.64","103.87","101.42","2.89M","1.57%"
"10/14/2022","100.29","106.92","107.39","100.05","3.61M","-6.40%"
"10/13/2022","107.15","102.36","107.61","100.28","3.47M","-0.30%"
"10/12/2022","107.47","107.72","110.32","106.39","1.88M","-1.10%"
"10/11/2022","108.66","111.72","112.28","107.19","2.50M","-5.55%"
"10/10/2022","115.05","118.38","118.74","114.08","1.59M","-4.48%"
"10/07/2022","120.44","120.11","121.89","119.08","2.01M","-1.82%"
"10/06/2022","122.67","123.74","125.00","122.33","874.74K","-0.48%"
"10/05/2022","123.26","124.22","125.23","120.90","1.27M","-0.03%"
"10/04/2022","123.30","121.56","125.13","121.45","2.41M","3.20%"
"10/03/2022","119.48","117.20","120.02","116.00","2.09M","1.69%"
"09/30/2022","117.49","115.21","120.37","115.16","2.70M","-0.20%"
"09/29/2022","117.72","117.14","119.12","116.37","3.15M","-3.03%"
"09/28/2022","121.40","116.17","121.91","116.11","2.14M","1.79%"
"09/27/2022","119.27","119.60","122.22","118.25","1.73M","-0.17%"
"09/26/2022","119.47","119.27","121.14","118.58","2.14M","0.61%"
"09/23/2022","118.75","117.59","119.24","116.05","2.55M","-0.06%"
"09/22/2022","118.82","121.26","123.46","118.45","1.76M","-0.63%"
"09/21/2022","119.57","123.87","124.00","119.51","2.01M","-5.22%"
"09/20/2022","126.16","125.83","127.66","125.58","1.75M","-0.07%"
"09/19/2022","126.25","123.55","126.33","122.58","1.68M","2.07%"
"09/16/2022","123.69","123.97","124.08","121.69","4.04M","-2.84%"
"09/15/2022","127.31","129.01","130.12","126.59","2.01M","-1.13%"
"09/14/2022","128.77","130.81","132.06","127.71","2.42M","-1.93%"
"09/13/2022","131.31","135.30","136.77","131.11","2.82M","-5.91%"
"09/12/2022","139.56","138.37","140.25","137.13","1.85M","0.82%"
"09/09/2022","138.43","139.58","140.27","137.86","1.83M","1.89%"
"09/08/2022","135.86","134.00","136.76","133.50","1.80M","-1.01%"
"09/07/2022","137.25","133.91","137.60","132.68","1.97M","1.74%"
"09/06/2022","134.90","136.53","137.63","134.76","2.11M","-3.68%"
"09/02/2022","140.05","141.47","142.99","139.02","2.52M","-3.07%"
"09/01/2022","144.48","144.15","145.91","141.58","2.43M","0.35%"
"08/31/2022","143.97","143.00","148.57","141.64","5.45M","4.56%"
"08/30/2022","137.69","147.95","148.99","134.71","9.24M","-6.54%"
"08/29/2022","147.32","148.30","151.67","147.18","2.34M","-0.26%"
"08/26/2022","147.71","154.27","155.48","147.47","3.32M","-2.19%"
"08/25/2022","151.02","144.75","151.34","143.15","4.09M","8.73%"
"08/24/2022","138.90","131.64","140.97","131.27","2.37M","3.60%"
"08/23/2022","134.07","133.20","135.19","130.40","2.15M","1.99%"
"08/22/2022","131.46","130.93","133.81","130.33","2.53M","1.80%"
"08/19/2022","129.13","129.77","130.72","128.11","2.14M","0.62%"
"08/18/2022","128.33","131.16","132.00","127.05","2.55M","-3.25%"
"08/17/2022","132.64","134.27","135.35","130.88","1.50M","-2.57%"
"08/16/2022","136.14","137.03","137.75","134.92","1.60M","-2.42%"
"08/15/2022","139.51","137.21","140.36","135.89","1.63M","-0.61%"
"08/12/2022","140.36","135.21","140.43","135.00","1.31M","0.70%"
"08/11/2022","139.38","140.00","143.77","138.25","1.37M","1.19%"
"08/10/2022","137.74","136.10","137.96","133.61","1.68M","1.58%"
"08/09/2022","135.60","135.13","138.00","134.24","1.14M","-0.59%"
"08/08/2022","136.40","138.00","139.15","136.10","1.30M","-1.03%"
"08/05/2022","137.82","136.29","138.43","135.51","1.16M","-1.61%"
"08/04/2022","140.07","140.15","142.88","137.79","1.70M","2.52%"
"08/03/2022","136.63","132.40","137.30","129.72","2.54M","1.84%"
"08/02/2022","134.16","129.85","136.20","128.50","3.59M","-0.63%"
"08/01/2022","135.01","133.04","135.75","130.28","2.11M","-1.14%"
"07/29/2022","136.57","133.07","137.38","131.05","2.86M","-2.87%"
"07/28/2022","140.60","140.85","144.60","136.52","2.16M","-0.29%"
"07/27/2022","141.01","139.41","141.37","136.40","1.73M","2.06%"
"07/26/2022","138.17","142.85","143.26","137.43","1.77M","-1.48%"
"07/25/2022","140.25","140.01","142.54","138.44","1.22M","0.17%"
"07/22/2022","140.01","142.15","144.16","139.30","1.79M","-3.15%"
"07/21/2022","144.57","141.56","146.25","141.50","1.73M","2.66%"
